x_column,y_column,z_column,qx_column,qy_column,qz_column,qw_column
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
0.004677680310818,0.009454659423318,0.073041168658699,0,0,0,1
